"Name","Threshold","FlagCorrection","N_outlier_max","Window","Forecasting","n_Epochs","n_Units","Energy_Consumed","accuracy","f1_score","recall","rmse_lstm_pred","mae_pred","mae_max","mae_mean","mae_min","rmse_max","rmse_mean","rmse_min"
"vocal-sweep-877","1.2","false","2","4","4","100","10","0.00001887873699158907","0.9102564102564102","0.6666666666666666","1","24.131840946088484","15.870589093730976","16.180922924170552","15.718919759735504","15.14816712805017","24.648564430534012","24.061396678028455","23.53988021904274"
"radiant-sweep-332","1.2","true","1","3","4","100","50","0.000017373248753292627","0.9102564102564102","0.6666666666666666","1","27.63819229947156","19.23389058742771","20.0015078925591","18.939067699600816","17.143090003234068","27.63819229947156","26.708771823949856","24.741308449496703"
"radiant-sweep-226","1.2","true","2","3","3","200","10","0.00001856013116174179","0.935897435897436","0.7368421052631579","1","22.79459957843875","12.74337568771561","15.100103783228487","14.015613249279204","12.74337568771561","24.216790154885903","23.534558609734987","22.79459957843875"
"comic-sweep-873","1.2","false","2","3","4","100","100","0.000018866566842140173","0.9102564102564102","0.6666666666666666","1","25.116890023956145","16.92664623611252","18.833772451108462","17.01061023357441","14.335381816596492","26.344442702077952","25.028797124540983","23.02386643628164"
"snowy-sweep-597","1.2","false","3","2","2","100","100","0.00001868231184434636","0.8974358974358975","0.6363636363636364","1","29.456073164533688","23.576344163612266","24.46816860716188","24.02225638538707","23.576344163612266","29.851096494155605","29.653584829344645","29.456073164533688"
"crimson-sweep-115","1.2","true","3","3","2","100","10","0.000018234045696884907","0.8974358974358975","0.6363636363636364","1","23.01120762921299","13.166503194754466","13.4424239544757","13.304463574615085","13.166503194754466","23.288003510115164","23.149605569664075","23.01120762921299"
"peachy-sweep-441","1.2","true","3","3","4","100","100","0.000018909615955671167","0.9102564102564102","0.6666666666666666","1","24.32800313170424","16.491098493462104","18.511920185198104","16.587823658217392","14.969316396896556","26.024129607663696","24.574919998919647","23.1979545776718"
"distinctive-sweep-870","1.2","false","2","2","4","200","100","0.00001896318775352711","0.9102564102564102","0.6666666666666666","1","23.080442911819343","13.07411352618329","16.190805479054635","14.5065123505035","13.07411352618329","24.528113707465636","23.647437242358365","23.080442911819343"
"hearty-sweep-381","1.2","true","2","2","4","100","100","0.000017839699475397565","0.9102564102564102","0.6666666666666666","1","25.070825304672667","18.356808268916144","18.758714771459008","17.943921885304636","17.22207390057452","26.04667632882846","25.34027255174245","24.98155221310667"
"dry-sweep-220","1.2","true","2","2","3","200","10","0.00001750699548067044","0.935897435897436","0.7368421052631579","1","22.791110204904925","14.493877283507508","16.385104903897375","15.739326523183848","14.493877283507508","24.63432039212768","23.855346196547753","22.791110204904925"
"fallen-sweep-865","1.2","false","2","2","4","100","10","0.000020863986732979484","0.9102564102564102","0.6666666666666666","1","24.541248946009667","16.61369721584568","20.069056506347653","18.314485338800605","16.61369721584568","27.299041766042635","25.95445923539072","24.541248946009667"
"stilted-sweep-271","1.2","true","3","2","3","100","10","0.000017779332011893605","0.935897435897436","0.7368421052631579","1","23.375536500830915","14.738289792385348","17.344373140726457","16.04375393975328","14.738289792385348","25.305048401213163","24.39838134633169","23.375536500830915"
"glamorous-sweep-717","1.2","false","2","4","3","100","100","0.000019449350085965435","0.935897435897436","0.7368421052631579","1","24.80819257928184","15.37396199087168","17.116051941235032","15.109109607277082","12.837314889724531","26.26259157842038","24.532785046493274","22.527570981777593"
"wobbly-sweep-34","2","true","1","4","2","200","10","0.00001741714873290069","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.395917110297976","13.16690403482016","14.58510869410131","13.876006364460736","13.16690403482016","24.3966810397304","23.896299075014188","23.395917110297976"
"sandy-sweep-188","2","true","1","3","3","100","50","0.000017220696964096002","0.9743589743589745","0.8333333333333333","0.7142857142857143","20.351988056205503","9.905921704101567","15.429937853052706","12.86389510630158","9.905921704101567","24.00729376604535","22.327526143038934","20.351988056205503"
"comfy-sweep-778","2","false","3","2","3","200","10","0.00001862063173305564","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.79791342639774","15.263731337827211","18.93517100830078","17.16422597196505","15.263731337827211","26.319622733521165","24.79106801775028","22.79791342639774"
"youthful-sweep-893","2","false","2","3","4","200","50","0.000018970582404319632","0.9743589743589745","0.8333333333333333","0.7142857142857143","20.953671489832715","12.152660623287847","14.41183492843826","12.83596915909408","12.124903257692017","23.7506853658992","22.211842155002316","20.953671489832715"
"playful-sweep-127","2","true","3","2","2","100","10","0.00001750088788000893","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.343139445588168","15.128127143205914","16.016987584498022","15.572557363851969","15.128127143205914","23.937407990604058","23.14027371809611","22.343139445588168"
"sunny-sweep-516","2","false","1","3","2","200","100","0.000021786669593014696","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.602291882840458","14.14767000732422","14.14767000732422","13.27177329672281","12.3958765861214","22.75233226292115","22.6773120728808","22.602291882840458"
"atomic-sweep-775","2","false","3","2","3","100","10","0.000020176056902091787","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.468038925784604","14.988947561764412","17.00380891779119","16.019912326512195","14.988947561764412","24.91892463194777","24.1424852109628","23.468038925784604"
"vivid-sweep-512","2","false","1","3","2","100","50","0.000022183127109148145","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.739602220791134","12.778883087396004","14.775042834631192","13.7769629610136","12.778883087396004","23.662127358544303","22.70086478966772","21.739602220791134"
"vivid-sweep-726","2","false","2","2","3","200","100","0.00001972116812913517","0.9743589743589745","0.8333333333333333","0.7142857142857143","20.736702340583967","9.921730157391435","14.666953850129358","12.463828026445396","9.921730157391435","23.24949498361837","22.14801049823588","20.736702340583967"
"fine-sweep-629","2","false","3","4","2","200","50","0.000018809895878181605","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.763477731187063","13.795661627593596","15.412829039813944","14.604245333703773","13.795661627593596","25.00316241672934","23.883320073958203","22.763477731187063"
"astral-sweep-841","2","false","1","4","4","100","10","0.00002102150856301617","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.09083397498081","14.43773292838753","15.428752868335277","14.370869435813212","12.709957914753709","23.702176878925588","23.194382971514028","22.86316484821961"
"swift-sweep-735","2","false","2","4","3","100","100","0.00001848510443274399","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.760613039606813","13.361393292949725","14.928270682040123","13.729939506867645","12.90015454561308","25.089758142850037","23.36719039659128","22.25120000731699"
"dry-sweep-236","2","true","2","2","3","100","50","0.000020369611016265783","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.476415831635588","13.721045577249898","17.943668105088268","15.749685902411391","13.721045577249898","25.753141428087968","23.630951264047994","21.476415831635588"
"icy-sweep-357","2","true","1","4","4","100","100","0.000017285437531107974","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.217374381234706","12.761801053609478","16.47077939754337","14.348585440360724","12.761801053609478","24.897729781505664","23.767942979538677","22.217374381234706"
"pretty-sweep-736","2","false","2","4","3","200","10","0.000018823331377675333","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.04860564372878","13.85783119863535","14.886402261075109","14.494910816143085","13.85783119863535","24.94612649992876","23.705247984111477","23.04860564372878"
"dandy-sweep-352","2","true","1","3","4","200","10","0.000018703895787673195","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.369630945245152","14.99493719545835","14.99493719545835","14.055753091747729","13.078738127631643","24.369630945245152","23.554447570511243","22.568232200405873"
"devoted-sweep-299","2","true","3","3","3","200","50","0.00001792557858652635","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.572979449589017","13.22294955309583","15.933260666884385","14.509488257417225","13.22294955309583","24.76788563230949","23.996898171693484","22.572979449589017"
"spring-sweep-19","2","true","1","2","2","100","10","0.000023046516828961913","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.816785395255664","16.937164587085277","19.536567318131087","18.236865952608184","16.937164587085277","26.064884618008897","24.94083500663228","23.816785395255664"
"dazzling-sweep-672","2","false","1","2","3","200","100","0.00001881731388076206","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.01939427837736","10.33386693860339","15.658998716042255","13.261338069661456","10.33386693860339","24.162254326045616","22.680117802109113","21.01939427837736"
"brisk-sweep-837","2","false","1","3","4","100","100","0.000019930646032996973","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.378219392259236","15.370231137917258","15.926739146522424","15.280221024827831","14.105156826108464","24.59892835941155","23.814999181716185","22.923107750309757"
"distinctive-sweep-36","2","true","1","4","2","200","100","0.000017449312699301347","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.67302603611101","14.05861528439212","14.384535992273111","14.221575638332617","14.05861528439212","24.940948746554792","24.806987391332903","24.67302603611101"
"sunny-sweep-29","2","true","1","3","2","200","50","0.000017191018018115376","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.90462545745937","13.869270732612115","13.869270732612115","13.70613352122121","13.542996309830304","23.386180577013796","23.145403017236585","22.90462545745937"
"rosy-sweep-141","2","true","3","4","2","100","100","0.00001934977481360407","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.209035152050145","13.054814142242035","14.384362288001917","13.719588215121975","13.054814142242035","25.205974163288804","24.207504657669475","23.209035152050145"
"lilac-sweep-894","2","false","2","3","4","200","100","0.000018970926436812888","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.83045506783688","12.314195295695516","15.306108154455409","13.45973009869464","11.634986739200745","23.83045506783688","23.5741728849518","22.83113886350036"
"swept-sweep-235","2","true","2","2","3","100","10","0.0000180042063937348","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.386839722635397","14.36233198892172","16.701113894613687","15.706460990925578","14.36233198892172","24.186332724246306","23.573671439758723","22.386839722635397"
"restful-sweep-144","2","true","3","4","2","200","100","0.00001778056850833751","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.767821823084983","11.758661862063716","13.971481778073","12.865071820068358","11.758661862063716","23.61626280397236","23.19204231352867","22.767821823084983"
"light-sweep-344","2","true","1","2","4","100","50","0.000019025010187783788","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.92659584813215","12.807328671304283","16.475962961647724","15.293557514458197","12.807328671304283","24.53025740177231","23.68706218032504","21.92659584813215"
